valor,hora,tipo,saldo
3078.78,3,transferencia,146521.53
4977.45,1,transferencia,60773.51
1671.85,6,levantamento,61444.09
682.3,2,deposito,57625.2
3471.4,7,transferencia,146130.98
2386.51,8,transferencia,11850.89
1579.37,19,transferencia,32774.48
1173.02,20,deposito,124970.87
1641.19,20,pagamento,66705.53
1850.44,23,pagamento,30706.95
3455.3,0,deposito,76081.33
917.57,21,levantamento,105803.65
1052.37,10,pagamento,64708.54
1498.31,1,transferencia,37660.68
610.16,8,pagamento,35859.69
3134.38,6,transferencia,71440.36
2901.42,14,pagamento,95329.33
2294.63,15,deposito,114523.69
12534.05,11,pagamento,110714.2
3115.26,9,pagamento,52924.98
5303.46,8,levantamento,102310.26
1898.53,15,transferencia,50026.17
1165.9,11,levantamento,82434.63
571.91,9,pagamento,52225.71
2310.08,19,transferencia,39526.38
2787.26,20,deposito,58284.15
3803.61,12,levantamento,120228.71
1209.24,12,transferencia,43227.88
3082.33,22,pagamento,118068.8
640.13,18,transferencia,68476.11
1943.28,12,pagamento,94904.93
2809.3,23,transferencia,114953.6
3028.19,22,transferencia,56031.78
3484.2,21,deposito,86662.52
2775.24,23,transferencia,64036.78
1976.47,17,pagamento,99722.31
4877.75,20,deposito,68417.87
1733.99,12,pagamento,38708.24
1793.2,8,transferencia,87814.2
6398.48,23,transferencia,102354.94
193.29,16,levantamento,31968.63
2865.25,9,transferencia,68922.97
2943.26,14,pagamento,104086.98
1291.28,7,levantamento,105067.06
1835.33,17,levantamento,110354.66
1788.81,13,levantamento,37518.1
1524.22,15,levantamento,108612.64
1718.85,6,levantamento,55007.41
2452.03,16,pagamento,31495.2
1125.41,13,pagamento,86973.99
1801.49,2,transferencia,134911.46
614.38,22,pagamento,102284.83
1105.7,9,transferencia,115015.12
758.29,0,levantamento,69122.7
2047.02,10,transferencia,77125.14
787.1,8,pagamento,73230.99
593.29,3,transferencia,119708.91
594.97,4,deposito,82244.72
791.71,18,levantamento,168508.84
4126.62,10,transferencia,67860.73
6178.88,5,pagamento,52945.87
1379.37,22,pagamento,46418.55
547.44,23,pagamento,87616.94
1421.49,11,pagamento,91094.52
5479.22,12,pagamento,93667.12
2171.99,16,transferencia,64730.2
561.85,0,levantamento,69852.09
7777.87,21,pagamento,86536.67
1357.35,5,levantamento,55499.94
1179.5,16,transferencia,37773.46
4616.62,23,pagamento,32901.53
2256.45,9,deposito,116328.09
5070.76,6,deposito,44146.68
1620.05,15,transferencia,99827.16
1703.09,6,deposito,102341.62
1235.36,12,levantamento,71530.18
2044.84,3,transferencia,45690.69
1752.35,14,transferencia,150652.31
1029.39,20,pagamento,75982.48
467.45,23,transferencia,62734.27
2644.81,15,deposito,93854.09
2341.52,8,levantamento,95573.06
1464.03,3,transferencia,121009.52
3854.62,15,transferencia,138376.22
2037.53,9,pagamento,114654.1
2563.58,9,pagamento,75850.93
1801.15,8,transferencia,100358.19
507.98,18,deposito,38680.98
5139.57,19,transferencia,114733.53
2448.63,12,levantamento,60155.83
625.64,13,transferencia,78589.39
1258.61,4,deposito,51374.93
2861.09,5,levantamento,85466.02
6057.31,9,deposito,96208.38
2275.29,5,deposito,89359.56
3263.5,9,levantamento,100875.94
6757.64,0,pagamento,11390.49
6505.38,15,levantamento,89979.07
2232.79,19,transferencia,111932.17
3063.1,6,pagamento,103340.84
826.35,7,levantamento,95694.96
1735.01,13,levantamento,132286.69
2502.75,7,transferencia,69524.84
1292.73,21,transferencia,102458.37
625.54,2,deposito,57606.33
1751.71,3,transferencia,34854.01
439.37,19,transferencia,16568.5
6051.67,12,transferencia,81458.11
1726.99,5,levantamento,151750.54
4229.79,3,pagamento,159415.32
894.65,20,transferencia,70263.98
1209.01,21,transferencia,74468.93
2893.1,10,levantamento,8494.74
5968.89,18,deposito,5197.78
2097.92,18,pagamento,114180.39
933.11,22,levantamento,11749.05
3637.41,16,transferencia,81654.12
767.46,3,transferencia,79367.91
5123.3,18,levantamento,66189.21
4227.54,20,levantamento,78220.64
985.79,17,transferencia,17604.12
1636.39,9,deposito,15667.55
1201.38,8,transferencia,72618.03
2450.9,4,levantamento,47312.28
2632.0,13,transferencia,115790.26
458.55,9,levantamento,98585.21
2737.78,3,transferencia,106062.5
1671.8,19,pagamento,89429.51
682.13,22,levantamento,127406.0
2945.17,3,transferencia,40348.6
6421.06,23,pagamento,21573.29
1974.94,16,levantamento,85227.11
5529.54,11,levantamento,134353.9
3486.86,10,transferencia,102761.02
3518.76,21,levantamento,92465.17
2622.86,13,transferencia,105695.96
1514.83,8,pagamento,61710.99
998.67,20,pagamento,88208.07
21164.26,4,transferencia,94756.24
2075.88,19,pagamento,3317.86
2044.91,8,transferencia,36011.89
4311.72,17,transferencia,144572.85
397.48,21,levantamento,77860.01
2865.77,11,pagamento,135480.97
5314.8,7,levantamento,83228.79
5206.6,3,levantamento,162618.79
2859.94,12,levantamento,54191.89
808.41,3,deposito,98385.76
3711.16,0,pagamento,91577.83
743.5,13,levantamento,83471.85
6037.78,21,levantamento,61389.71
3378.02,15,transferencia,49257.18
1335.73,1,transferencia,99268.7
4287.89,4,deposito,34771.94
1598.03,18,deposito,125715.85
1958.45,17,pagamento,60841.18
3219.69,9,deposito,160371.45
1734.08,16,pagamento,92996.14
1514.96,16,pagamento,68522.78
1096.48,7,transferencia,65987.33
3848.84,21,deposito,81935.69
1871.89,19,levantamento,89032.99
4187.92,13,deposito,67829.33
1143.75,8,pagamento,101985.76
829.48,16,levantamento,64423.74
4363.97,13,transferencia,74242.79
766.88,3,levantamento,49660.55
1162.28,10,transferencia,20617.0
2899.05,6,pagamento,95877.49
7659.95,13,transferencia,120043.97
2427.34,19,transferencia,77675.18
775.52,13,levantamento,67739.22
876.52,16,pagamento,34944.92
1803.71,14,pagamento,119071.99
3020.51,19,transferencia,71696.29
848.22,13,transferencia,72728.96
883.75,21,deposito,121142.33
1724.06,7,pagamento,147552.18
3190.33,1,transferencia,125120.44
643.91,8,pagamento,133467.63
272.83,13,pagamento,38472.48
1675.04,22,transferencia,70824.72
15928.75,12,transferencia,114493.79
1247.98,5,levantamento,56533.3
4646.2,2,transferencia,95169.13
797.45,3,levantamento,71818.05
1995.6,23,transferencia,104879.93
4332.65,6,transferencia,189517.56
1627.99,5,deposito,90372.76
694.82,22,transferencia,82721.73
1899.29,20,deposito,82749.88
3484.72,4,levantamento,88496.62
8772.86,10,levantamento,75169.04
621.36,6,levantamento,93237.84
2384.94,22,transferencia,158785.58
919.0,12,transferencia,25083.51
2058.79,4,transferencia,37189.55
909.97,15,pagamento,66149.21
1058.88,14,transferencia,95051.24
6609.25,7,pagamento,103691.19
1906.55,21,levantamento,80384.14
644.21,3,pagamento,99933.09
1581.75,12,deposito,147658.27
3065.78,17,levantamento,184362.95
2141.71,14,transferencia,98512.11
2626.1,1,pagamento,58426.25
8308.74,4,levantamento,124246.89
3939.08,2,pagamento,56695.21
5529.02,18,deposito,63652.77
2465.02,22,deposito,101104.37
3644.15,4,deposito,75859.82
1041.74,5,transferencia,65241.1
3283.59,18,pagamento,87214.22
6300.69,7,pagamento,101064.59
2155.53,20,transferencia,93786.1
1294.67,7,transferencia,21346.21
5260.46,3,deposito,78741.58
960.6,19,deposito,103535.05
11302.87,20,pagamento,81391.9
2364.27,23,transferencia,60543.81
503.91,3,pagamento,49312.61
2593.39,5,transferencia,26107.96
5600.69,23,transferencia,88468.31
4449.99,18,transferencia,105651.85
1862.33,5,transferencia,103252.83
2040.84,22,levantamento,71526.52
4440.85,23,transferencia,59160.16
380.84,4,transferencia,124816.14
1160.82,3,transferencia,27858.02
1028.83,13,transferencia,72577.54
3555.56,19,deposito,82817.76
897.15,18,transferencia,76234.83
1028.98,13,transferencia,61461.88
1262.02,17,deposito,41340.55
934.86,5,transferencia,91314.43
4253.68,13,pagamento,93791.42
1245.32,0,transferencia,86867.5
2803.15,5,transferencia,69703.38
1191.25,4,deposito,49605.7
1795.5,1,transferencia,59046.02
1559.1,10,levantamento,32960.95
404.18,4,pagamento,153625.06
704.83,15,transferencia,36524.28
670.05,22,transferencia,155261.46
-4331.66,11,transferencia,104565.45
5066.72,11,deposito,95418.77
1219.14,16,pagamento,45315.58
2587.25,4,pagamento,71263.11
1035.21,23,pagamento,117347.79
2271.28,23,levantamento,72975.02
1361.66,23,deposito,79708.4
1197.92,0,levantamento,64203.76
2925.64,7,levantamento,90063.86
2338.4,14,levantamento,82394.06
992.57,23,deposito,85461.49
7131.35,20,pagamento,66391.63
7910.18,10,transferencia,120453.81
1988.15,10,levantamento,61035.32
2937.65,5,pagamento,93502.52
11682.92,15,levantamento,78845.84
2929.35,17,pagamento,86160.79
610.4,17,transferencia,53246.39
1871.5,14,levantamento,66555.36
1371.29,0,transferencia,13853.59
1268.78,9,pagamento,108231.18
2577.92,2,transferencia,69817.05
1230.35,1,levantamento,92668.54
3525.43,10,pagamento,22369.25
1096.23,23,transferencia,78245.72
750.96,20,levantamento,150279.92
4986.54,22,pagamento,89389.66
1454.91,17,pagamento,155705.82
3421.55,23,transferencia,109862.77
851.3,0,levantamento,105748.08
1561.9,19,transferencia,97657.92
3045.44,6,deposito,87886.14
972.85,14,pagamento,139367.4
2612.53,16,transferencia,79022.17
4702.82,2,pagamento,104900.78
2404.72,15,pagamento,77948.23
1175.49,18,transferencia,68260.75
1101.45,20,levantamento,88919.31
986.25,2,pagamento,39673.33
894.86,11,levantamento,82234.39
3508.93,19,levantamento,74945.02
857.88,21,transferencia,137378.67
1429.56,19,transferencia,58604.65
2082.97,0,deposito,43119.0
1342.41,6,pagamento,92570.9
1044.73,23,transferencia,51548.94
4702.75,22,transferencia,36742.36
1107.62,4,pagamento,119256.86
2084.0,6,transferencia,93347.17
1194.07,22,pagamento,76807.68
1140.76,0,pagamento,48602.3
624.06,23,pagamento,89867.37
1830.83,8,pagamento,98975.86
641.47,11,transferencia,19955.35
2278.56,0,transferencia,64394.18
1428.78,14,transferencia,83944.25
840.66,15,deposito,40498.52
728.56,14,deposito,116778.26
286.88,16,deposito,117166.25
3049.18,18,transferencia,19607.08
1731.95,23,deposito,35615.84
2050.64,12,transferencia,88603.56
2689.39,11,levantamento,151505.69
6405.82,17,levantamento,86847.3
840.28,0,pagamento,59443.32
1100.28,13,pagamento,87762.66
2757.0,10,pagamento,47138.33
3256.11,19,deposito,129084.04
1898.73,11,pagamento,100430.06
356.47,1,pagamento,73378.37
304.56,4,transferencia,67546.09
1698.28,4,transferencia,106151.26
4306.7,8,levantamento,55243.16
5704.52,15,levantamento,67285.01
461.12,6,transferencia,129032.49
2623.71,11,transferencia,37686.69
2578.4,14,levantamento,34199.77
1182.08,1,levantamento,115158.43
2023.53,5,pagamento,64652.43
1488.64,21,transferencia,68649.1
722.87,9,pagamento,-8795.91
1097.97,0,pagamento,52644.18
9080.97,1,levantamento,39545.26
2278.88,17,pagamento,108479.5
685.88,16,levantamento,73124.23
735.26,15,levantamento,55051.61
6284.35,5,transferencia,106650.84
1222.32,14,pagamento,82530.1
1340.8,13,levantamento,125525.69
3408.49,2,levantamento,160387.02
1377.24,8,pagamento,31437.99
1181.47,7,pagamento,70934.16
2159.51,6,transferencia,-1170.64
1026.02,13,pagamento,47582.43
1243.11,4,levantamento,97066.62
6469.29,18,pagamento,88324.43
935.86,14,transferencia,116963.98
1481.45,10,pagamento,107850.83
9990.61,22,pagamento,14670.55
109.3,21,pagamento,100362.75
8261.75,1,transferencia,35260.57
2755.28,4,deposito,77947.77
2625.81,4,levantamento,138465.07
2593.62,2,levantamento,53482.36
1280.91,11,transferencia,34806.9
809.24,1,deposito,24102.74
1770.64,1,transferencia,91541.41
1652.05,11,levantamento,112131.0
2167.42,4,transferencia,11781.3
1418.02,15,levantamento,33360.81
3542.56,11,deposito,94294.85
3476.0,0,transferencia,43103.82
567.8,21,pagamento,90027.16
465.89,14,pagamento,41410.48
970.19,0,transferencia,51258.88
622.87,12,pagamento,119144.56
4239.1,15,transferencia,54369.84
1077.87,18,deposito,59435.5
2741.66,9,transferencia,136403.41
1621.57,4,pagamento,82835.74
3739.09,14,transferencia,100962.61
1275.75,18,transferencia,20032.86
515.87,17,deposito,38808.42
1038.33,15,transferencia,91319.83
199.58,2,transferencia,52127.68
540.72,6,pagamento,83009.14
2373.05,10,transferencia,86934.09
2111.82,6,pagamento,80478.69
1144.99,13,levantamento,22596.49
1576.4,4,levantamento,49420.46
505.44,1,transferencia,100877.22
3104.55,12,pagamento,59250.08
1534.46,0,transferencia,129620.72
2757.12,18,levantamento,72730.64
2631.98,22,pagamento,66137.65
2268.15,16,deposito,97272.73
847.14,14,transferencia,158856.25
2258.06,22,transferencia,113407.56
2565.99,5,pagamento,97914.28
1055.62,15,transferencia,55718.43
2332.16,13,pagamento,55925.07
566.16,3,transferencia,64320.66
2805.16,5,transferencia,69833.25
2311.51,3,pagamento,34645.55
5959.45,4,pagamento,27982.4
8420.96,2,pagamento,-11030.54
1475.91,8,pagamento,149537.9
2720.42,16,transferencia,68231.25
2384.14,22,transferencia,67650.05
1451.22,4,transferencia,44157.54
436.87,12,pagamento,54770.21
728.88,17,deposito,68414.05
1179.8,5,pagamento,102001.4
2242.92,2,transferencia,73194.59
5461.39,19,pagamento,88283.01
1665.97,19,pagamento,153815.45
4155.8,17,pagamento,57214.09
5762.13,16,transferencia,87924.63
1143.44,18,pagamento,129712.83
588.29,14,levantamento,97396.4
1862.98,11,levantamento,46623.91
619.74,10,transferencia,63934.71
7738.02,9,deposito,89363.23
4595.58,7,pagamento,74787.84
5581.5,2,deposito,83977.53
453.09,0,levantamento,58449.12
1351.8,19,transferencia,88800.41
1886.8,5,transferencia,95369.65
2493.39,8,levantamento,51934.62
1354.5,16,levantamento,48418.36
226.43,16,transferencia,56585.08
2617.4,21,transferencia,47162.71
7431.67,10,pagamento,101338.6
9026.94,2,deposito,76822.0
1461.92,23,transferencia,55409.84
1925.28,19,levantamento,77122.12
808.42,14,pagamento,129284.79
1926.72,12,levantamento,32125.14
1282.95,12,levantamento,65553.21
1194.34,8,transferencia,48937.58
546.1,5,deposito,12448.8
6202.85,17,transferencia,85334.36
1488.12,16,transferencia,71677.21
1233.1,9,levantamento,66227.59
2163.54,1,transferencia,121368.76
1137.93,0,deposito,59549.95
337.73,13,levantamento,86503.69
5137.94,7,levantamento,42002.93
1858.6,17,deposito,77617.16
3394.43,8,levantamento,106248.94
2110.94,14,pagamento,74757.34
3862.21,9,transferencia,97283.01
3170.38,5,transferencia,39279.51
306.64,7,levantamento,36018.78
2588.01,9,deposito,105118.66
884.94,18,pagamento,95810.18
881.78,10,transferencia,113921.33
467.83,12,deposito,95153.32
7682.71,9,levantamento,114408.4
1621.22,14,pagamento,21404.49
1295.99,4,deposito,52743.56
980.01,13,pagamento,51488.08
11822.74,14,levantamento,58867.67
4066.9,8,pagamento,87762.44
264.57,9,deposito,3703.52
5384.5,7,deposito,76643.75
866.94,11,deposito,40561.51
3059.43,12,levantamento,125324.91
1268.15,6,pagamento,96038.74
451.18,3,pagamento,82329.11
1197.31,20,transferencia,81012.23
2192.81,16,pagamento,23219.09
2221.44,20,pagamento,108816.64
1366.18,1,transferencia,45979.08
1886.82,0,deposito,66042.71
2009.88,10,transferencia,86273.71
3752.04,1,transferencia,74891.58
5159.21,10,levantamento,-1668.97
1810.75,7,deposito,104507.1
627.11,12,transferencia,99968.7
3017.47,21,transferencia,101402.91
3122.43,5,transferencia,108758.01
3689.8,8,deposito,117223.59
839.36,17,pagamento,64734.13
3446.95,0,transferencia,48016.2
2328.77,20,pagamento,119000.23
2874.92,12,deposito,30615.23
980.25,3,transferencia,65621.48
403.24,3,levantamento,68790.28
607.73,14,levantamento,48764.42
3665.0,23,deposito,96077.26
7110.01,17,transferencia,54471.39
3375.3,13,levantamento,46526.09
678.34,16,deposito,108997.92
1745.79,17,pagamento,45069.06
2283.78,10,deposito,38333.29
1873.5,12,deposito,33611.3
2052.97,15,pagamento,44835.08
771.72,14,transferencia,84544.24
548.56,10,levantamento,71239.41
824.32,10,levantamento,55269.75
668.03,22,transferencia,153048.68
1980.93,3,transferencia,112781.81
2175.75,14,levantamento,49093.51
601.24,9,pagamento,75023.87
1690.36,12,levantamento,76983.26
7913.86,21,transferencia,75207.26
2026.02,15,deposito,73450.31
1280.93,7,deposito,49551.49
3619.57,20,transferencia,78282.85
12109.07,10,levantamento,100728.29
2134.79,1,transferencia,69670.35
1124.84,10,deposito,75032.34
1986.11,8,transferencia,128048.24
5467.61,20,deposito,98127.11
1703.66,14,transferencia,96287.38
1857.15,19,transferencia,129823.01
5621.35,12,transferencia,23710.0
1979.23,14,pagamento,61903.41
7159.54,23,pagamento,57890.05
591.23,17,levantamento,82230.56
2607.69,22,pagamento,100081.55
8777.55,18,transferencia,110659.69
12934.27,5,transferencia,48124.98
1301.17,17,pagamento,120106.42
1462.39,18,transferencia,66765.6
8552.75,11,levantamento,-4690.95
1372.62,11,transferencia,87747.9
1196.48,10,transferencia,44363.22
1215.73,11,pagamento,126813.08
892.36,22,pagamento,18998.3
769.88,0,transferencia,104547.61
1555.63,6,pagamento,32605.4
491.56,22,deposito,83838.5
1116.9,15,transferencia,115057.5
6376.3,11,transferencia,113007.56
3685.23,20,levantamento,118688.44
1155.9,10,levantamento,61535.74
2231.93,23,transferencia,43009.93
1681.58,11,transferencia,116164.68
992.42,2,transferencia,90762.51
287.11,0,levantamento,37263.87
887.71,12,pagamento,50950.4
1421.79,1,deposito,68691.63
13389.13,20,pagamento,92975.0
2990.23,9,pagamento,114461.23
1674.98,11,deposito,160950.61
2719.02,15,deposito,-19023.41
2218.72,19,transferencia,122216.0
1038.05,22,pagamento,72683.46
1731.15,9,levantamento,103986.82
1367.77,22,pagamento,91882.22
539.48,16,levantamento,116051.75
1157.84,17,transferencia,58942.28
1677.51,7,pagamento,36368.1
2592.03,3,pagamento,47946.74
1862.58,7,levantamento,58697.61
3929.5,23,deposito,78676.51
1543.97,22,pagamento,109991.76
5121.69,1,transferencia,106957.81
2131.97,21,pagamento,118568.17
2639.61,0,transferencia,96246.46
2283.84,13,transferencia,93234.9
1239.24,20,deposito,76993.26
3061.16,3,deposito,103010.69
1136.14,17,transferencia,61830.35
847.79,13,transferencia,137045.21
2255.7,4,pagamento,100357.83
1721.98,0,pagamento,125808.14
974.97,2,transferencia,120776.66
1963.5,15,levantamento,109019.02
3157.59,22,pagamento,43642.73
1554.66,3,deposito,42164.42
6513.04,22,transferencia,114639.34
4565.6,13,pagamento,59886.43
1295.62,15,transferencia,105617.04
727.01,6,pagamento,73932.68
1647.38,21,pagamento,140705.6
2608.54,10,deposito,35585.77
470.4,2,transferencia,103121.19
464.09,14,transferencia,33004.41
670.74,7,pagamento,66046.58
4530.96,19,deposito,113915.63
5638.28,12,pagamento,31382.64
778.4,17,levantamento,133808.09
592.91,1,pagamento,63968.97
2176.95,0,pagamento,44326.77
2020.49,16,transferencia,107431.96
697.48,16,levantamento,67292.35
808.74,8,pagamento,105972.86
1068.64,18,pagamento,73595.65
1281.39,6,deposito,78019.17
2308.23,11,levantamento,41145.11
277.49,10,levantamento,118737.54
8308.26,20,levantamento,99675.84
2437.75,11,transferencia,149335.94
1937.94,22,deposito,97212.15
1090.56,14,transferencia,104055.99
921.13,6,transferencia,104758.43
959.69,21,pagamento,35749.33
1222.55,12,transferencia,69411.11
2507.81,13,transferencia,126787.07
4495.17,20,transferencia,26214.83
583.56,22,transferencia,27753.96
1270.51,10,levantamento,84841.83
2021.4,16,transferencia,66207.86
2139.32,14,transferencia,-5956.45
1138.11,7,transferencia,68304.68
1352.17,1,transferencia,66444.84
1499.82,14,pagamento,87126.23
698.32,14,transferencia,9283.71
860.45,12,pagamento,49400.81
400.75,4,pagamento,88949.21
4366.92,14,pagamento,112935.08
